1,2,3,10,11,12,19,20,21
now_time,trils,duration,2_RShoulder,,,5_LShoulder,,
2021:12:29:21:42:12,up_60_30s.csv,1.24001646,0.4832905,0.44620985,0.90554416,0.58552986,0.45661682,0.87896454
2021:12:29:21:42:12,up_60_30s.csv,1.340747356,0.48329526,0.44617575,0.9081595,0.58557117,0.4616826,0.8743035
2021:12:29:21:42:12,up_60_30s.csv,1.490392208,0.48332456,0.44623896,0.90081775,0.5856496,0.461759,0.8663894
2021:12:29:21:42:13,up_60_30s.csv,1.578128815,0.4833298,0.4462418,0.90094626,0.5856213,0.4617142,0.8698323
2021:12:29:21:42:13,up_60_30s.csv,1.677861691,0.48332325,0.44623956,0.9002506,0.5856112,0.46172157,0.87108684
2021:12:29:21:42:13,up_60_30s.csv,1.741691351,0.48332006,0.44620803,0.9042012,0.5856018,0.46170914,0.87131935
2021:12:29:21:42:13,up_60_30s.csv,1.805548668,0.48331928,0.4462099,0.9047555,0.58559495,0.46171784,0.8723359
2021:12:29:21:42:13,up_60_30s.csv,1.869349718,0.48331967,0.4462047,0.90573174,0.5855857,0.4617257,0.87393147
2021:12:29:21:42:13,up_60_30s.csv,1.929190159,0.48327646,0.4461986,0.9017278,0.58554476,0.45666274,0.87508875
2021:12:29:21:42:13,up_60_30s.csv,1.991024733,0.4796477,0.44621396,0.89929366,0.5855279,0.46168545,0.8762199
2021:12:29:21:42:13,up_60_30s.csv,2.056848526,0.47964075,0.4462283,0.89823824,0.5855357,0.46171328,0.87622416
2021:12:29:21:42:13,up_60_30s.csv,2.124667168,0.47964123,0.44622147,0.8989058,0.58552235,0.4616784,0.8770294
2021:12:29:21:42:13,up_60_30s.csv,2.206450701,0.47965646,0.44625893,0.8963467,0.5855115,0.46173304,0.87975496
2021:12:29:21:42:13,up_60_30s.csv,2.270277977,0.4796394,0.4462714,0.89424026,0.5855123,0.46171898,0.8798382
2021:12:29:21:42:13,up_60_30s.csv,2.332113266,0.47962686,0.44629082,0.8911915,0.58551717,0.461763,0.87891674
2021:12:29:21:42:13,up_60_30s.csv,2.397937536,0.4796376,0.44628942,0.89240044,0.5855174,0.46178687,0.8786848
2021:12:29:21:42:13,up_60_30s.csv,2.469745159,0.47963393,0.44625565,0.8964142,0.5855156,0.46179047,0.87902546
2021:12:29:21:42:13,up_60_30s.csv,2.53357482,0.4796294,0.44621316,0.8985542,0.5855165,0.46180567,0.8784559
2021:12:29:21:42:14,up_60_30s.csv,2.593414545,0.47962743,0.44620788,0.8992505,0.5855104,0.4618105,0.87857306
2021:12:29:21:42:14,up_60_30s.csv,2.665222406,0.47963545,0.44620228,0.900006,0.58552814,0.46181682,0.87680286
2021:12:29:21:42:14,up_60_30s.csv,2.72506237,0.47963315,0.44619513,0.9021187,0.58551997,0.46180987,0.87773126
2021:12:29:21:42:14,up_60_30s.csv,2.818816662,0.47963455,0.4462234,0.90016747,0.58552676,0.46181655,0.8773498
2021:12:29:21:42:14,up_60_30s.csv,2.89963007,0.47963655,0.44622892,0.8996957,0.58552915,0.46181244,0.8769297
2021:12:29:21:42:14,up_60_30s.csv,2.978385687,0.4796431,0.4462196,0.9015662,0.58554614,0.46182987,0.875715
2021:12:29:21:42:14,up_60_30s.csv,3.042242527,0.47963434,0.4462157,0.90195507,0.58551764,0.46181926,0.8777265
2021:12:29:21:42:14,up_60_30s.csv,3.104049444,0.47963613,0.4462172,0.9021334,0.58552223,0.46182823,0.8770511
2021:12:29:21:42:14,up_60_30s.csv,3.177851677,0.47961473,0.44628307,0.89135545,0.58554137,0.46182302,0.87630105
2021:12:29:21:42:14,up_60_30s.csv,3.239686728,0.47961903,0.44627282,0.8928581,0.5855363,0.4618292,0.8765977
2021:12:29:21:42:14,up_60_30s.csv,3.307505131,0.47963035,0.44626135,0.89485604,0.58553684,0.4618294,0.87591004
2021:12:29:21:42:14,up_60_30s.csv,3.36934042,0.47963557,0.4462612,0.8957689,0.58553755,0.46182013,0.87602276
2021:12:29:21:42:14,up_60_30s.csv,3.429179907,0.47963977,0.44624355,0.8971918,0.58553547,0.4618126,0.87613326
2021:12:29:21:42:14,up_60_30s.csv,3.503980398,0.47964525,0.4462447,0.8969535,0.5855276,0.46177554,0.87770015
2021:12:29:21:42:14,up_60_30s.csv,3.565814972,0.47964865,0.44624385,0.8971043,0.5855292,0.46179262,0.8779298
2021:12:29:21:42:15,up_60_30s.csv,3.631639004,0.47964314,0.44623223,0.8974904,0.5855346,0.4617674,0.8755417
2021:12:29:21:42:15,up_60_30s.csv,3.703446865,0.47963607,0.44624618,0.89587384,0.5855339,0.4617627,0.8754661
2021:12:29:21:42:15,up_60_30s.csv,3.777249336,0.479637,0.44622067,0.8987946,0.58551705,0.46175674,0.87650836
2021:12:29:21:42:15,up_60_30s.csv,3.84107852,0.4832767,0.44620502,0.90083313,0.5855298,0.4617448,0.87610745
2021:12:29:21:42:15,up_60_30s.csv,3.900948763,0.48328415,0.44618043,0.90401965,0.58553547,0.4617173,0.87478065
2021:12:29:21:42:15,up_60_30s.csv,3.962753773,0.48327687,0.44619775,0.9011376,0.5855219,0.46170023,0.87560475
2021:12:29:21:42:15,up_60_30s.csv,4.024588108,0.48327893,0.44620365,0.9007828,0.58551276,0.4616947,0.8769333
2021:12:29:21:42:15,up_60_30s.csv,4.09240675,0.483285,0.44620073,0.90169054,0.5855072,0.46168596,0.8769916
2021:12:29:21:42:15,up_60_30s.csv,4.16022563,0.48329848,0.44621196,0.90111816,0.585511,0.46167856,0.8773309
2021:12:29:21:42:15,up_60_30s.csv,4.230038881,0.48327821,0.44620532,0.9031,0.5855091,0.46178302,0.8794344
2021:12:29:21:42:15,up_60_30s.csv,4.293896198,0.4832991,0.44620705,0.9041027,0.5855086,0.46177176,0.8798477
2021:12:29:21:42:15,up_60_30s.csv,4.353708982,0.4833159,0.44621104,0.90556675,0.5855089,0.46176788,0.87925977
2021:12:29:21:42:15,up_60_30s.csv,4.419532299,0.48331124,0.4461933,0.9068028,0.5855096,0.46175632,0.879281
2021:12:29:21:42:15,up_60_30s.csv,4.489346027,0.4832946,0.44620755,0.9028757,0.5855193,0.4617495,0.87777585
2021:12:29:21:42:16,up_60_30s.csv,4.63098979,0.4832972,0.44620392,0.90409374,0.5855123,0.46175152,0.87814176
2021:12:29:21:42:16,up_60_30s.csv,4.692801714,0.48329443,0.4461938,0.9036838,0.58550626,0.46172932,0.8776595
2021:12:29:21:42:16,up_60_30s.csv,4.766605139,0.48329508,0.44619796,0.90381134,0.58551043,0.46173307,0.8771853
2021:12:29:21:42:16,up_60_30s.csv,4.830433846,0.48328573,0.4461965,0.90339744,0.58549243,0.46172145,0.8775699
2021:12:29:21:42:16,up_60_30s.csv,4.892269135,0.48328122,0.4462185,0.9011112,0.5854834,0.46173298,0.8786458
2021:12:29:21:42:16,up_60_30s.csv,4.968066692,0.4833014,0.4461937,0.904757,0.58550936,0.46175006,0.8764393
2021:12:29:21:42:16,up_60_30s.csv,5.027906179,0.48329708,0.44619662,0.90406793,0.5855156,0.46174002,0.8772756
2021:12:29:21:42:16,up_60_30s.csv,5.091735363,0.48329833,0.44620642,0.90292245,0.58551514,0.46171734,0.87616426
2021:12:29:21:42:16,up_60_30s.csv,5.151575804,0.48327655,0.44624355,0.8965454,0.5855065,0.46175486,0.8775338
2021:12:29:21:42:16,up_60_30s.csv,5.215404987,0.47965398,0.44618505,0.9033405,0.58552986,0.46168685,0.8766885
2021:12:29:21:42:16,up_60_30s.csv,5.281229734,0.47965103,0.44616857,0.90463597,0.5855411,0.46168262,0.8770655
2021:12:29:21:42:16,up_60_30s.csv,5.345058203,0.47964004,0.44617686,0.903095,0.5855209,0.4616974,0.877419
2021:12:29:21:42:16,up_60_30s.csv,5.408887863,0.47963664,0.4461602,0.90423465,0.58551776,0.4616805,0.87684834
2021:12:29:21:42:16,up_60_30s.csv,5.472717285,0.47963938,0.44614255,0.90594125,0.5855158,0.4616797,0.87688065
2021:12:29:21:42:16,up_60_30s.csv,5.552503586,0.47963655,0.44615588,0.9048012,0.58551675,0.4616787,0.8767294
2021:12:29:21:42:17,up_60_30s.csv,5.614338398,0.47962663,0.44616538,0.9039661,0.585531,0.4616981,0.87571824
2021:12:29:21:42:17,up_60_30s.csv,5.680162191,0.47961965,0.44616908,0.9031076,0.5855329,0.46167818,0.87457955
2021:12:29:21:42:17,up_60_30s.csv,5.743991613,0.47963235,0.44616583,0.90386695,0.5855547,0.4617259,0.87389904
2021:12:29:21:42:17,up_60_30s.csv,5.809815645,0.4796259,0.44616625,0.9036936,0.58555293,0.46170986,0.8735813
2021:12:29:21:42:17,up_60_30s.csv,5.871651411,0.4796344,0.44618028,0.9041864,0.58553195,0.46176183,0.8757704
2021:12:29:21:42:17,up_60_30s.csv,5.943458796,0.47963527,0.44617537,0.90295106,0.58554447,0.46173862,0.87521315
2021:12:29:21:42:17,up_60_30s.csv,6.007288218,0.47963408,0.4461852,0.9021292,0.58553296,0.46179056,0.8765143
2021:12:29:21:42:17,up_60_30s.csv,6.067128181,0.4796264,0.44619477,0.9017297,0.5855152,0.46178302,0.87685245
2021:12:29:21:42:17,up_60_30s.csv,6.126967907,0.47961688,0.44620126,0.9002479,0.58550626,0.4617827,0.8774258
2021:12:29:21:42:17,up_60_30s.csv,6.200771809,0.47957477,0.44618082,0.8987293,0.58183765,0.4617194,0.8799094
2021:12:29:21:42:17,up_60_30s.csv,6.26260519,0.47956997,0.44619173,0.89718026,0.5818324,0.46171087,0.8807192
2021:12:29:21:42:17,up_60_30s.csv,6.334414244,0.47955528,0.44622818,0.8929653,0.5817934,0.4617096,0.88463855
2021:12:29:21:42:17,up_60_30s.csv,6.412205458,0.4795709,0.44627985,0.890378,0.5817745,0.4617586,0.88794214
2021:12:29:21:42:17,up_60_30s.csv,6.474040985,0.47959042,0.44626984,0.89347744,0.5817733,0.46182072,0.88687885
2021:12:29:21:42:17,up_60_30s.csv,6.533880234,0.47958288,0.44628978,0.89024603,0.58174926,0.46180382,0.8898243
2021:12:29:21:42:18,up_60_30s.csv,6.60768342,0.47958946,0.44627059,0.8921843,0.5817416,0.46175334,0.8888637
2021:12:29:21:42:18,up_60_30s.csv,6.68148613,0.4795785,0.4462247,0.8951354,0.5817437,0.46174797,0.8879904
2021:12:29:21:42:18,up_60_30s.csv,6.745314837,0.479551,0.4461916,0.89355654,0.5817898,0.4616858,0.88508964
2021:12:29:21:42:18,up_60_30s.csv,6.809144497,0.47955242,0.4462,0.89251065,0.58180606,0.45665112,0.88220143
2021:12:29:21:42:18,up_60_30s.csv,6.870979548,0.4795671,0.4461713,0.89715844,0.5818161,0.4565774,0.8823774
2021:12:29:21:42:18,up_60_30s.csv,6.930819511,0.47958377,0.4461584,0.89869803,0.5817978,0.45656115,0.8821515
2021:12:29:21:42:18,up_60_30s.csv,6.996642828,0.4795653,0.44614348,0.8985009,0.5817864,0.4564917,0.886045
2021:12:29:21:42:18,up_60_30s.csv,7.05847764,0.4795684,0.44614345,0.899361,0.5817824,0.45651102,0.88611317
2021:12:29:21:42:18,up_60_30s.csv,7.122307301,0.47955647,0.44615477,0.8968714,0.58179396,0.45651394,0.88419235
2021:12:29:21:42:18,up_60_30s.csv,7.196110487,0.47951066,0.446163,0.8901198,0.5818332,0.45661482,0.8807771
2021:12:29:21:42:18,up_60_30s.csv,7.259939909,0.47951224,0.44615918,0.8903526,0.5818147,0.45661852,0.88259995
2021:12:29:21:42:18,up_60_30s.csv,7.329752922,0.47950637,0.44616124,0.89074194,0.58182675,0.45660052,0.88132894
2021:12:29:21:42:18,up_60_30s.csv,7.393617392,0.47949845,0.4461751,0.88813275,0.58185405,0.45661807,0.87636286
2021:12:29:21:42:18,up_60_30s.csv,7.46938014,0.47950795,0.44615266,0.89133066,0.585481,0.45661578,0.87590504
2021:12:29:21:42:18,up_60_30s.csv,7.547171116,0.4795098,0.4461331,0.8953215,0.5855257,0.4566294,0.87202185
2021:12:29:21:42:19,up_60_30s.csv,7.609035969,0.47951496,0.44615215,0.8944182,0.5855175,0.45663124,0.8725089
2021:12:29:21:42:19,up_60_30s.csv,7.686827898,0.47953007,0.44621143,0.8920529,0.585535,0.4566638,0.8713561
2021:12:29:21:42:19,up_60_30s.csv,7.749630451,0.47953102,0.44621426,0.89226747,0.5855365,0.45665884,0.87148815
2021:12:29:21:42:19,up_60_30s.csv,7.811465025,0.4795388,0.44621962,0.892502,0.58554775,0.45664564,0.8705649
2021:12:29:21:42:19,up_60_30s.csv,7.873299599,0.47953308,0.44628087,0.8858986,0.58557236,0.46171987,0.87017477
2021:12:29:21:42:19,up_60_30s.csv,7.939152241,0.47953144,0.44629043,0.88572836,0.58557755,0.46173778,0.86953944
2021:12:29:21:42:19,up_60_30s.csv,8.010931969,0.47954524,0.4462887,0.8858023,0.58556485,0.46169618,0.8705569
2021:12:29:21:42:19,up_60_30s.csv,8.071806192,0.47953936,0.44628668,0.885269,0.5855565,0.46170837,0.87141633
2021:12:29:21:42:19,up_60_30s.csv,8.133604288,0.47954702,0.44627765,0.8876017,0.5855591,0.46171835,0.8707895
2021:12:29:21:42:19,up_60_30s.csv,8.211400986,0.47955567,0.44624978,0.89021003,0.58556074,0.45663127,0.8710235
2021:12:29:21:42:19,up_60_30s.csv,8.284201622,0.47956434,0.4462375,0.89178765,0.58556366,0.4566412,0.8706745
2021:12:29:21:42:19,up_60_30s.csv,8.350024939,0.47958368,0.44621637,0.89641833,0.58556384,0.45663005,0.8705611
2021:12:29:21:42:19,up_60_30s.csv,8.41584897,0.4795767,0.446214,0.89533126,0.58556575,0.45663697,0.8696931
2021:12:29:21:42:19,up_60_30s.csv,8.479678631,0.47956875,0.4462077,0.8952454,0.58554566,0.45662138,0.8716683
2021:12:29:21:42:19,up_60_30s.csv,8.543507814,0.4795698,0.44620648,0.8944711,0.5855414,0.45655394,0.87297803
2021:12:29:21:42:20,up_60_30s.csv,8.605342627,0.4795972,0.44619378,0.8978731,0.5855502,0.45655215,0.87266415
2021:12:29:21:42:20,up_60_30s.csv,8.667177439,0.47956803,0.44619006,0.89605385,0.5855348,0.4565772,0.87379795
2021:12:29:21:42:20,up_60_30s.csv,8.729012489,0.47957394,0.44619477,0.8966716,0.5855263,0.4565943,0.874511
2021:12:29:21:42:20,up_60_30s.csv,8.808834076,0.47958407,0.44617665,0.89935464,0.5855226,0.45656908,0.87567
2021:12:29:21:42:20,up_60_30s.csv,8.870669603,0.47957796,0.4461743,0.89878106,0.58552736,0.4565698,0.8752862
2021:12:29:21:42:20,up_60_30s.csv,8.933465719,0.47957572,0.44617563,0.8983613,0.5855246,0.45659065,0.8749849
2021:12:29:21:42:20,up_60_30s.csv,9.003278971,0.47958842,0.44618455,0.89949656,0.58554924,0.45659468,0.87350744
2021:12:29:21:42:20,up_60_30s.csv,9.065113306,0.47958344,0.44617307,0.8997778,0.5855584,0.45658186,0.87312657
2021:12:29:21:42:20,up_60_30s.csv,9.138916016,0.4795898,0.44616446,0.9013995,0.5855459,0.45656833,0.87559426
2021:12:29:21:42:20,up_60_30s.csv,9.202745676,0.47957528,0.44616193,0.899929,0.5855188,0.45652586,0.8780646
2021:12:29:21:42:20,up_60_30s.csv,9.26657486,0.4795622,0.446171,0.8975514,0.58552635,0.45654356,0.87732387
2021:12:29:21:42:20,up_60_30s.csv,9.330404282,0.4795733,0.44615653,0.8993348,0.58551234,0.4565415,0.87755287
2021:12:29:21:42:20,up_60_30s.csv,9.408196926,0.4795667,0.44614267,0.89995825,0.58551323,0.45656335,0.87756664
2021:12:29:21:42:20,up_60_30s.csv,9.472053528,0.47959787,0.4461446,0.9032213,0.5855287,0.4565437,0.8757594
2021:12:29:21:42:20,up_60_30s.csv,9.533898115,0.47960097,0.4461444,0.9033357,0.5855254,0.4565371,0.8768888
2021:12:29:21:42:21,up_60_30s.csv,9.605705023,0.47959802,0.44613954,0.90329784,0.5855188,0.45653173,0.8778392
2021:12:29:21:42:21,up_60_30s.csv,9.682467699,0.47961226,0.44612616,0.90531576,0.58552814,0.45650294,0.87720335
2021:12:29:21:42:21,up_60_30s.csv,9.756266832,0.47961235,0.44611025,0.9066927,0.5855255,0.45650333,0.8771041
2021:12:29:21:42:21,up_60_30s.csv,9.824113369,0.4796163,0.44612896,0.90479153,0.5855233,0.45646927,0.8777433
2021:12:29:21:42:21,up_60_30s.csv,9.895892859,0.47960538,0.44613966,0.9026272,0.5855215,0.45646665,0.8773718
2021:12:29:21:42:21,up_60_30s.csv,9.970697641,0.47963092,0.4461737,0.90312564,0.5855297,0.4514644,0.8752831
2021:12:29:21:42:21,up_60_30s.csv,10.03455091,0.47963583,0.4461948,0.90132654,0.58552665,0.45146334,0.8752672
2021:12:29:21:42:21,up_60_30s.csv,10.11031914,0.4796366,0.44620135,0.90039515,0.58557415,0.4514278,0.8737492
2021:12:29:21:42:21,up_60_30s.csv,10.1741488,0.47963688,0.44620427,0.89926034,0.5855678,0.45142093,0.8750542
2021:12:29:21:42:21,up_60_30s.csv,10.23997259,0.4795958,0.44617847,0.8961679,0.5855936,0.4513351,0.8760292
2021:12:29:21:42:21,up_60_30s.csv,10.3018074,0.479589,0.44618782,0.89550155,0.5855987,0.45135728,0.8744691
2021:12:29:21:42:21,up_60_30s.csv,10.38159442,0.47957057,0.44618633,0.8934389,0.58560914,0.45133588,0.8738331
2021:12:29:21:42:21,up_60_30s.csv,10.45140815,0.47958946,0.44618705,0.8941925,0.5855897,0.45132697,0.8762233
2021:12:29:21:42:21,up_60_30s.csv,10.52022362,0.47960627,0.44619083,0.89580864,0.58558506,0.45130962,0.87786126
2021:12:29:21:42:22,up_60_30s.csv,10.5880425,0.4795953,0.44620097,0.8942422,0.58558553,0.4513228,0.8771074
2021:12:29:21:42:22,up_60_30s.csv,10.65187216,0.47961015,0.4461642,0.89939123,0.5855874,0.4513219,0.8769722
2021:12:29:21:42:22,up_60_30s.csv,10.72368002,0.47960278,0.44616777,0.8984146,0.5855957,0.45131305,0.87670404
2021:12:29:21:42:22,up_60_30s.csv,10.79349327,0.4796096,0.44616333,0.8989991,0.5856227,0.45131657,0.87288696
2021:12:29:21:42:22,up_60_30s.csv,10.85832167,0.47962138,0.4461565,0.9003823,0.58561605,0.45130715,0.8729728
2021:12:29:21:42:22,up_60_30s.csv,10.92214942,0.47960973,0.44615862,0.8999076,0.5855995,0.45132336,0.8749566
2021:12:29:21:42:22,up_60_30s.csv,10.98298621,0.47960967,0.4461646,0.8991986,0.5856035,0.45131075,0.87436676
2021:12:29:21:42:22,up_60_30s.csv,11.06277323,0.47958517,0.44618264,0.8955031,0.5855846,0.45133978,0.87600315
2021:12:29:21:42:22,up_60_30s.csv,11.12463689,0.47957826,0.44617084,0.8959892,0.5855794,0.4513246,0.8766818
2021:12:29:21:42:22,up_60_30s.csv,11.19841099,0.4795881,0.44618377,0.89622575,0.58556896,0.4513185,0.8792664
2021:12:29:21:42:22,up_60_30s.csv,11.27021933,0.4796516,0.44627798,0.8936313,0.58559996,0.4513647,0.8741524
2021:12:29:21:42:22,up_60_30s.csv,11.33005905,0.47965097,0.44627386,0.89436907,0.58558637,0.451371,0.87569195
2021:12:29:21:42:22,up_60_30s.csv,11.40186715,0.47964343,0.4462587,0.8942328,0.585581,0.4513569,0.8773083
2021:12:29:21:42:22,up_60_30s.csv,11.46370244,0.4796589,0.44626057,0.8960585,0.5855731,0.45136023,0.8778609
2021:12:29:21:42:22,up_60_30s.csv,11.5375042,0.47964686,0.44624737,0.8965265,0.58559513,0.45136043,0.8756466
2021:12:29:21:42:23,up_60_30s.csv,11.59933877,0.4796376,0.44624007,0.8966685,0.58558965,0.45136508,0.87579167
2021:12:29:21:42:23,up_60_30s.csv,11.67513633,0.47963756,0.44623423,0.89711636,0.5855976,0.45137504,0.87456656
2021:12:29:21:42:23,up_60_30s.csv,11.73497629,0.47964424,0.44621345,0.8978422,0.5856186,0.45138538,0.87017447
2021:12:29:21:42:23,up_60_30s.csv,11.79481649,0.4796454,0.4462167,0.8974725,0.5856113,0.45137557,0.87132204
2021:12:29:21:42:23,up_60_30s.csv,11.86865449,0.47963053,0.44623315,0.8956911,0.58562577,0.45139292,0.8692439
2021:12:29:21:42:23,up_60_30s.csv,11.93244886,0.47963113,0.4462404,0.89439565,0.5856188,0.45139995,0.8694906
2021:12:29:21:42:23,up_60_30s.csv,12.00824547,0.47964582,0.44623974,0.8962016,0.5856285,0.45140103,0.8679465
2021:12:29:21:42:23,up_60_30s.csv,12.07008028,0.47964358,0.4462525,0.89590037,0.58562297,0.4514202,0.8677135
2021:12:29:21:42:23,up_60_30s.csv,12.13191557,0.48329034,0.4462261,0.8989803,0.5856325,0.45140356,0.86601126
2021:12:29:21:42:23,up_60_30s.csv,12.22968268,0.47962132,0.4461813,0.8969406,0.5855871,0.45136958,0.8722157
2021:12:29:21:42:23,up_60_30s.csv,12.29847026,0.47963184,0.44618577,0.8983296,0.5855952,0.45136526,0.87170213
2021:12:29:21:42:23,up_60_30s.csv,12.37626171,0.47964954,0.4461875,0.8989187,0.5856002,0.4513751,0.86996704
2021:12:29:21:42:23,up_60_30s.csv,12.43610215,0.47965872,0.44618738,0.8990508,0.58559525,0.4513755,0.8706379
2021:12:29:21:42:23,up_60_30s.csv,12.50990534,0.47965118,0.44619605,0.8992655,0.5855787,0.45138508,0.87148064
2021:12:29:21:42:24,up_60_30s.csv,12.57373452,0.47965682,0.4461967,0.8988484,0.5855726,0.4513858,0.8726187
2021:12:29:21:42:24,up_60_30s.csv,12.63357472,0.47963798,0.44618544,0.8993631,0.58558285,0.45137927,0.87188643
2021:12:29:21:42:24,up_60_30s.csv,12.69942617,0.47965056,0.44621643,0.8964517,0.5855858,0.45136887,0.8708428
2021:12:29:21:42:24,up_60_30s.csv,12.76522326,0.47965685,0.44621548,0.8970833,0.58558536,0.4513774,0.87056524
2021:12:29:21:42:24,up_60_30s.csv,12.84205317,0.4796528,0.44621173,0.8970477,0.5855833,0.4513698,0.8705711
2021:12:29:21:42:24,up_60_30s.csv,12.90587449,0.47964066,0.44621244,0.89641464,0.58558476,0.45138478,0.8702638
2021:12:29:21:42:24,up_60_30s.csv,12.98068213,0.47963202,0.4462105,0.8961161,0.5855726,0.4513706,0.8725432
2021:12:29:21:42:24,up_60_30s.csv,13.06342554,0.4796183,0.44619521,0.89577556,0.5855784,0.45136622,0.87200636
2021:12:29:21:42:24,up_60_30s.csv,13.13725305,0.47961292,0.4462026,0.8946722,0.58557886,0.45136613,0.8715361
2021:12:29:21:42:24,up_60_30s.csv,13.21302533,0.47961634,0.4461951,0.89765465,0.5855622,0.45139015,0.87152934
2021:12:29:21:42:24,up_60_30s.csv,13.27685428,0.47960135,0.44616124,0.8997513,0.5855865,0.45139977,0.86810994
2021:12:29:21:42:24,up_60_30s.csv,13.34068394,0.47959968,0.44616628,0.8991185,0.585575,0.45140007,0.8696239
2021:12:29:21:42:24,up_60_30s.csv,13.40454841,0.47960976,0.44616297,0.90055776,0.58557814,0.4513952,0.8696151
2021:12:29:21:42:24,up_60_30s.csv,13.47632122,0.4795935,0.4461573,0.9002317,0.58557,0.4513909,0.8700037
2021:12:29:21:42:24,up_60_30s.csv,13.5401504,0.47959772,0.44615477,0.9008751,0.58558035,0.45139083,0.86881614
2021:12:29:21:42:25,up_60_30s.csv,13.61794233,0.4795878,0.44615617,0.8991549,0.5855756,0.45138463,0.8699709
2021:12:29:21:42:25,up_60_30s.csv,13.67977762,0.4795896,0.44615486,0.8999469,0.58557796,0.45139617,0.86970574
2021:12:29:21:42:25,up_60_30s.csv,13.74360704,0.47959477,0.44614804,0.9008257,0.58557177,0.4513982,0.87026227
2021:12:29:21:42:25,up_60_30s.csv,13.8094306,0.47960094,0.4461628,0.89934,0.5855663,0.4513825,0.8716668
2021:12:29:21:42:25,up_60_30s.csv,13.87126541,0.4796057,0.4461673,0.89914304,0.58556515,0.45138416,0.8715822
2021:12:29:21:42:25,up_60_30s.csv,13.95105195,0.47959563,0.44618174,0.8974683,0.5855614,0.45139116,0.8715173
2021:12:29:21:42:25,up_60_30s.csv,14.01492524,0.47959682,0.4461896,0.89722604,0.58557045,0.45138624,0.87091213
2021:12:29:21:42:25,up_60_30s.csv,14.08173347,0.47959912,0.44616377,0.899464,0.5855775,0.4513844,0.87057084
2021:12:29:21:42:25,up_60_30s.csv,14.16547942,0.4796141,0.4461834,0.89849985,0.5855808,0.45138475,0.8711846
